date,cpu_platform,BW,TM,UL/DL,traffic_load,txgain,cpu_time,number_active_cores,pinning,cpu_config,selected_mcs,selected_airtime,mean_used_mcs,bsr,num_ues,thr,gput,mean_snr,var_snr,bler,turbodec_it,rssi_mean,rssi_var,overflows,underflows,lates,dec_time,pm_power,pm_var,n_pm,rapl_power,rapl_var,n_rapl,clockspeed,nRBs,airtime,num_subsamples,fixed_mcs_flag,failed_experiment
2020-04-20T16:39:56.166936Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,1.0,23.0,127663.68,1.0,23.032019233335955,23.01494704359133,33.471999999999994,0.0,0.00825,1.052,33.471999999999994,0.0,0.0,0.14,5.62,338.94,13.056310000000002,0.2733176139000001,100,4.954,0.001164,10,2200.0,44.78200000000001,1.0,1000.0,0,0
2020-04-20T16:40:49.166838Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.9,23.0,150194.56,1.0,20.606829778994783,20.591538179356213,33.364,0.0,0.014398,1.094,33.364,0.0,0.0,0.2,8.68,345.04,13.105499999999996,0.5382384500000001,100,4.809,0.0005689999999999,10,2200.0,44.78400000000001,0.9,1000.0,0,0
2020-04-20T16:41:43.166873Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.8,22.998,150194.56,1.0,18.41022709995365,18.396519021118568,33.454,0.0,0.0093,1.0574,33.454,0.0,0.0,0.12,3.66,337.9,12.64807,1.4793527451,100,4.626,0.000504,10,2200.0,44.80000000000001,0.8,1000.0,0,0
2020-04-20T16:42:36.166835Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.7,23.0,150209.92,1.0,16.01145960142538,15.99942987707398,33.364000000000004,0.0,0.015442,1.0968,33.364000000000004,0.0,0.0,0.16,6.36,344.96,11.71501,1.7218819899,100,4.471,0.0002889999999999,10,2200.0,44.79600000000001,0.7,1000.0,0,0
2020-04-20T16:43:29.166871Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.6,23.0,150128.0,1.0,13.65678731312679,13.646621599048538,33.266,0.0,0.020266,1.13,33.266,0.0,0.0,0.22,8.36,344.48,12.58539,1.4782081579,100,4.313000000000001,0.000281,10,2200.0,44.790000000000006,0.6,1000.0,0,0
2020-04-20T16:44:22.166872Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.5,22.998,149772.42,1.0,11.310223673469388,11.301799346938775,33.163999999999994,0.0,0.0262399999999999,1.165,33.163999999999994,0.0,0.0,0.18,7.88,351.94,12.1378,1.8821335200000004,100,4.135000000000001,0.000265,10,2200.0,44.78800000000001,0.5,1000.0,0,0
2020-04-20T16:45:15.166877Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.3999999999999999,23.0,150153.6,1.0,9.05255552739456,9.0457001808755,33.262,0.0,0.02342,1.1452,33.262,0.0,0.0,0.14,5.42,350.98,11.8181,2.02967923,100,3.979,0.0003089999999999,10,2200.0,44.71799999999999,0.4,1000.0,0,0
2020-04-20T16:47:20.591111Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.3,23.0,150204.8,1.0,6.757080213996726,6.751960214205705,34.202,0.0,0.02732,1.1812,34.202,0.0,0.0,0.2,7.8,353.28,11.09311,0.5661205578999998,100,3.785,0.0013449999999999,10,2200.0,44.69999999999999,0.3,1000.0,0,0
2020-04-20T16:48:13.591108Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.1999999999999999,22.984,150189.44,1.0,4.403069420658729,4.399715624466581,33.698,0.0,0.04702,1.3292000000000002,33.698,0.0,0.0,0.2,8.36,365.54,10.5192,0.1097260799999999,100,3.655,0.001345,10,2200.0,44.70399999999999,0.2,1000.0,0,0
2020-04-20T16:49:06.591104Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.0999999999999999,23.0,148334.6222222222,1.0,1.6964905722156391,1.6952363669565893,29.22495777777777,0.0,0.262412,2.3422222222222224,29.22495777777777,0.0,0.0222222222222222,0.1333333333333333,6.0,467.1333333333333,11.17047,1.2245378091,100,3.47,0.00598,10,2200.0,44.715555555555554,0.1,999.9555555555556,0,0
2020-04-20T16:51:12.239804Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,74,1,4,-1,gov_performance,23,0.01,22.356,148892.02,1.0,0.2089776369179109,0.2088039226286515,31.382,0.0,0.08,1.558,31.382,0.0,0.0,0.16,6.12,410.52,10.40738,0.0828237155999999,100,3.3280000000000003,0.001996,10,2200.0,45.0,0.0,1000.0,0,0
2020-04-20T16:52:21.454593Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,1.0,23.0,127704.64,1.0,22.92861056851472,22.911891547424144,33.4,0.0,0.0125762,1.0796,33.4,0.0,0.0,0.18,8.46,338.02,13.20597,0.4023759891,100,4.979,0.000189,10,2200.0,44.79200000000001,1.0,1000.0,0,0
2020-04-20T16:53:14.454597Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.9,23.0,150240.64,1.0,20.623906699113466,20.608846292794333,33.379999999999995,0.0,0.0135979999999999,1.0868,33.379999999999995,0.0,0.0,0.16,7.32,337.92,12.72297,0.4661467090999998,100,4.84,0.0011,10,2200.0,44.79800000000001,0.9,1000.0,0,0
2020-04-20T16:54:07.454631Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.8,23.0,150230.4,1.0,18.31914346765022,18.30544534352392,33.352000000000004,0.0,0.0143,1.0924,33.352000000000004,0.0,0.02,0.14,6.66,339.32,13.171849999999996,0.2992444275000001,100,4.699000000000001,0.0005489999999999,10,2200.0,44.78800000000001,0.8,999.98,0,0
2020-04-20T16:55:01.454592Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.7,22.996,150184.32,1.0,16.06817309739797,16.056203784924456,33.424,0.0,0.011772,1.0738,33.424,0.0,0.0,0.12,5.52,334.58,11.785499999999995,1.93246109,100,4.492,0.0004559999999999,10,2200.0,44.790000000000006,0.7,1000.0,0,0
2020-04-20T16:55:54.454591Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.6,22.996,150194.56,1.0,13.696353306122449,13.686118693877551,33.34,0.0,0.017202,1.107,33.34,0.0,0.0,0.16,6.22,336.96,11.89113,1.7382815331,100,4.318,0.000556,10,2200.0,44.78400000000001,0.6,1000.0,0,0
2020-04-20T16:56:47.454590Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.5,23.0,149990.96,1.0,11.439581621215952,11.431112559818624,33.308,0.0,0.0152,1.0986,33.308,0.0,0.0,0.14,5.48,338.88,12.50147,0.6307953690999999,100,4.153,0.0003409999999999,10,2200.0,44.79600000000001,0.5,1000.0,0,0
2020-04-20T16:57:40.454592Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.3999999999999999,23.0,150102.4,1.0,9.091283079769733,9.084306426850889,33.214000000000006,0.0,0.019204,1.1332,33.214000000000006,0.0,0.0,0.16,6.96,345.82,11.682000000000002,1.4372581400000004,100,4.0280000000000005,0.0006159999999999,10,2200.0,44.69999999999999,0.4,1000.0,0,0
2020-04-20T16:58:33.454628Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.2999999999999999,22.988000000000003,150184.32,1.0,6.783415424429484,6.7784301219697065,33.15,0.0,0.023,1.1532,33.15,0.0,0.0,0.16,7.52,347.86,11.52512,1.0655689056000002,100,3.851,0.0006289999999999,10,2200.0,44.69999999999999,0.3,1000.0,0,0
2020-04-20T16:59:26.454590Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.1999999999999999,22.986,150209.92,1.0,4.438688212753162,4.435466985502314,32.802,0.0,0.03938,1.266,32.802,0.0,0.0,0.18,7.4,359.84,10.925809999999998,0.3654591539,100,3.697,0.000821,10,2200.0,44.69999999999999,0.2,1000.0,0,0
2020-04-20T17:00:19.454629Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.0999999999999999,23.0,150092.16,1.0,2.0789420612286054,2.0774006746688647,31.794,0.0,0.09616,1.6517999999999995,31.794,0.0,0.0,0.2,8.68,398.3,10.50844,0.0405614663999999,100,3.471,0.0004889999999999,10,2200.0,44.69799999999999,0.1,1000.0,0,0
2020-04-20T17:01:12.454636Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,73,1,4,-1,gov_performance,23,0.01,22.678,149695.2,1.0,0.2232985985735552,0.2231128026665631,32.681999999999995,0.0,0.032,1.234,32.681999999999995,0.0,0.0,0.18,8.24,380.74,10.531300000000003,0.2934931499999999,100,3.311,0.0004289999999999,10,2200.0,45.0,0.0,1000.0,0,0
2020-04-20T17:02:22.109729Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,1.0,23.0,127653.44,1.0,22.939767466929283,22.9226422417405,34.446,0.0,0.01194,1.0758,34.446,0.0,0.0,0.2,7.86,337.1,13.120180000000005,0.1203118276,100,4.978,0.0003759999999999,10,2200.0,44.78200000000001,1.0,1000.0,0,0
2020-04-20T17:03:15.109282Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.9,23.0,149695.62,1.0,20.629798322202028,20.61405299679959,34.43000000000001,0.0,0.013332,1.0838,34.43000000000001,0.0,0.0,0.2,7.38,336.66,12.988790000000002,0.3417991658999999,100,4.833,0.0003609999999999,10,2200.0,44.79600000000001,0.9,1000.0,0,0
2020-04-20T17:04:09.109283Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.8,22.998,150148.48,1.0,18.25447015807204,18.240656607333538,34.31799999999999,0.0,0.0178,1.118,34.31799999999999,0.0,0.0,0.24,9.8,341.88,12.85825,1.0007580075,100,4.6850000000000005,0.0004249999999999,10,2200.0,44.792,0.8,1000.0,0,0
2020-04-20T17:05:02.109282Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.7,22.996,150209.92,1.0,15.975366203578902,15.963366366599312,34.348,0.0,0.0174919999999999,1.1152,34.348,0.0,0.0,0.16,7.54,340.62,11.947070000000002,1.6143864251,100,4.522,0.000396,10,2200.0,44.78800000000001,0.7,1000.0,0,0
2020-04-20T17:05:55.109282Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.6,23.0,150153.6,1.0,13.701252944872389,13.690813434881358,34.361999999999995,0.0,0.0170659999999999,1.1092,34.361999999999995,0.0,0.0,0.16,7.76,339.24,12.66332,0.7777785576000003,100,4.371,0.000169,10,2200.0,44.786000000000016,0.6,1000.0,0,0
2020-04-20T17:06:48.109281Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.5,23.0,150066.56,1.0,11.412823090057614,11.404268151107514,34.31400000000001,0.0,0.01744,1.1184,34.31400000000001,0.0,0.0,0.18,8.4,341.44,11.327679999999996,0.8155981575999998,100,4.182,0.0003959999999999,10,2200.0,44.786000000000016,0.5,1000.0,0,0
2020-04-20T17:07:41.109281Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.3999999999999999,23.0,150209.92,1.0,9.103377491905665,9.096412920334958,34.296,0.0,0.017804,1.1222,34.296,0.0,0.0,0.16,6.36,340.58,11.82213,1.5420251730999996,100,4.038,0.0002759999999999,10,2200.0,44.69999999999999,0.4,1000.0,0,0
2020-04-20T17:08:34.109282Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.2999999999999999,23.0,146848.72,1.0,6.772974367346939,6.76784,34.087999999999994,0.0,0.024732,1.17,34.087999999999994,0.0,0.0,0.18,7.02,347.02,11.7246,1.7275067600000005,100,3.843000000000001,0.0002809999999999,10,2200.0,44.70399999999999,0.3,1000.0,0,0
2020-04-20T17:09:27.109281Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.1999999999999999,23.0,150189.44,1.0,4.457862857142858,4.454546612244898,33.916000000000004,0.0,0.03576,1.243,33.916000000000004,0.0,0.0,0.14,6.28,351.16,10.50969,0.2355306939000001,100,3.677000000000001,0.000841,10,2200.0,44.69999999999999,0.2,1000.0,0,0
2020-04-20T17:10:20.109299Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.0999999999999999,22.968000000000004,150189.44,1.0,2.1168868711917965,2.1152638500218077,33.1,0.0,0.0784,1.5264000000000002,33.1,0.0,0.0,0.16,7.88,386.56,11.490480000000002,1.2438753096,100,3.507,0.0006009999999999,10,2200.0,44.69799999999999,0.1,1000.02,0,0
2020-04-20T17:11:13.109280Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,72,1,4,-1,gov_performance,23,0.01,22.724,148611.62,1.0,0.2106436821125984,0.2104624575451348,32.14,0.0,0.088,1.648,32.14,0.0,0.0,0.16,6.58,428.66,10.66923,0.4692302971,100,3.3549999999999995,0.001185,10,2200.0,45.0,0.0,1000.0,0,0
2020-04-20T17:12:22.754130Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,1.0,23.0,127755.84,1.0,22.94127375270505,22.92443342548708,34.424,0.0,0.012018,1.0748,34.424,0.0,0.0,0.18,8.0,342.66,13.18059,0.2464453418999999,100,4.961,0.000409,10,2200.0,44.78000000000001,1.0,1000.0,0,0
2020-04-20T17:13:15.754163Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.9,23.0,150168.96,1.0,20.818799020408164,20.80344048979592,34.556,0.0,0.0042648,1.0242000000000002,34.556,0.0,0.0,0.2,7.68,333.8,13.0105,0.4375256499999997,100,4.79,0.001,10,2200.0,44.790000000000006,0.9,1000.0,0,0
2020-04-20T17:14:09.754164Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.8,23.0,154600.02,1.0,18.322763860494323,18.30926344792276,34.396,0.0,0.0141,1.0904,34.396,0.0,0.0,0.16,6.46,339.48,12.839660000000002,0.1831933643999999,100,4.664,0.001024,10,2200.0,44.79200000000001,0.8,1000.0,0,0
2020-04-20T17:15:02.754260Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.7,23.0,155650.68,1.0,16.02357187266678,16.01162626317357,34.378,0.0,0.01462,1.092,34.378,0.0,0.0,0.18,6.26,344.8,12.24153,1.0674798690999998,100,4.487,0.0013609999999999,10,2200.0,44.788,0.7,1000.02,0,0
2020-04-20T17:15:55.754166Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.6,22.996,155614.84,1.0,13.771859632489758,13.761595608610191,34.346,0.0,0.011868,1.082,34.346,0.0,0.0,0.16,6.02,347.32,11.831270000000002,0.5786592171,100,4.297,0.000581,10,2200.0,44.79200000000001,0.6,1000.0,0,0
2020-04-20T17:16:48.754173Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.5,22.994,155722.36,1.0,11.491989031429693,11.48351425678426,34.392,0.0,0.0104,1.0702,34.392,0.0,0.0,0.12,5.0,336.18,12.25852,1.2230951296,100,4.135,0.0005449999999999,10,2200.0,44.79200000000001,0.5,1000.0,0,0
2020-04-20T17:17:41.754165Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.3999999999999999,23.0,155681.4,1.0,9.09127640046476,9.084533058617897,34.226,0.0,0.019202,1.133,34.226,0.0,0.0,0.18,6.38,341.18,11.804339999999998,2.0895416644000004,100,4.004,0.0016839999999999,10,2200.0,44.69999999999999,0.4,1000.0,0,0
2020-04-20T17:18:34.754163Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.2999999999999999,23.0,155717.24,1.0,6.743920928323303,6.738844356687525,34.042,0.0,0.029176,1.1968,34.042,0.0,0.0,0.18,7.22,351.06,11.00666,0.2536626644,100,3.874,0.0003239999999999,10,2200.0,44.69999999999999,0.3,1000.0,0,0
2020-04-20T17:19:27.754127Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.1999999999999999,23.0,155640.44,1.0,4.432048262242494,4.428671933024599,33.876,0.0,0.041388,1.277,33.876,0.0,0.0,0.18,7.4,363.0,10.85617,0.3298068211,100,3.678,0.000196,10,2200.0,44.69999999999999,0.2,1000.0,0,0
2020-04-20T17:20:20.754163Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.0999999999999999,23.0,155635.32,1.0,2.1348847227330494,2.133258601412399,33.268,0.0,0.0719,1.4866,33.268,0.0,0.0,0.16,6.46,384.28,11.053449999999998,0.3733867875,100,3.5380000000000003,0.0001359999999999,10,2200.0,44.69999999999999,0.1,1000.0,0,0
2020-04-20T17:21:13.754163Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,71,1,4,-1,gov_performance,23,0.01,23.0,155604.6,1.0,0.233877560566431,0.2336858870892199,34.604,0.0,0.0,1.0,34.604,0.0,0.0,0.16,6.24,355.54,10.43092,0.0811997336,100,3.266,0.0026639999999999,10,2200.0,45.0,0.0,1000.0,0,0
2020-04-20T17:22:23.467900Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,1.0,23.0,127566.4,1.0,22.9846248923238,22.96829833405636,33.66,0.0,0.010104,1.0656,33.66,0.0,0.0,0.18,6.58,337.9,13.34785,0.6096256874999999,100,4.984000000000001,0.000804,10,2200.0,44.792,1.0,1000.0,0,0
2020-04-20T17:23:16.467939Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.9,23.0,150240.64,1.0,20.62370599074662,20.608646899769624,33.618,0.0,0.0136023999999999,1.0881999999999998,33.618,0.0,0.0,0.22,7.64,340.86,13.20173,0.8803308371000003,100,4.848000000000001,0.000516,10,2200.0,44.790000000000006,0.9,1000.0,0,0
2020-04-20T17:24:10.468192Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.8,23.0,150194.56,1.0,18.337867537605693,18.324255537089453,33.626,0.0,0.0133,1.0822,33.626,0.0,0.0,0.18,7.02,341.04,12.551190000000002,0.9610093539,100,4.66,0.0003399999999999,10,2200.0,44.790000000000006,0.8,1000.02,0,0
2020-04-20T17:25:03.467903Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.7,23.0,150163.84,1.0,15.996048323466049,15.984359498074712,33.558,0.0,0.016342,1.1004,33.558,0.0,0.0,0.22,8.16,342.22,11.87026,1.6266861324,100,4.501,0.0004689999999999,10,2200.0,44.794,0.7,1000.0,0,0
2020-04-20T17:25:56.467938Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.6,23.0,149501.84,1.0,13.701117770607352,13.69089018628476,33.538,0.0,0.017074,1.106,33.538,0.0,0.0,0.18,6.84,340.92,12.21195,1.1972094475,100,4.3340000000000005,0.0021839999999999,10,2200.0,44.80000000000001,0.6,1000.0,0,0
2020-04-20T17:26:49.467941Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.5,23.0,150250.88,1.0,11.359187422239817,11.350921465080456,33.41199999999999,0.0,0.02208,1.1386,33.41199999999999,0.0,0.0,0.14,6.66,344.76,12.18667,1.3767498611,100,4.15,0.00084,10,2200.0,44.794,0.5,1000.0,0,0
2020-04-20T17:27:42.467942Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.3999999999999999,23.0,150179.2,1.0,9.04831267445536,9.041661409013498,33.434,0.0,0.023828,1.1496000000000002,33.434,0.0,0.0,0.12,5.58,342.14,11.561839999999997,1.6650108144000004,100,3.966,0.000604,10,2200.0,44.72,0.4,1000.0,0,0
2020-04-20T17:28:35.468049Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.2999999999999999,23.0,150230.4,1.0,6.654411019209265,6.649480090899399,33.126000000000005,0.0,0.04202,1.2662,33.126000000000005,0.0,0.0,0.22,8.04,360.6,11.57371,1.0267711058999998,100,3.813,0.0009609999999999,10,2200.0,44.71799999999999,0.3,1000.02,0,0
2020-04-20T17:29:28.467908Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.1999999999999999,23.0,150107.52,1.0,4.435350633888143,4.432058550239929,33.040000000000006,0.0,0.040562,1.28,33.040000000000006,0.0,0.0,0.16,7.74,362.6,10.581300000000004,0.30123311,100,3.619,0.000649,10,2200.0,44.69999999999999,0.2,1000.0,0,0
2020-04-20T17:30:21.467937Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.0999999999999999,23.0,150179.2,1.0,2.145802097741944,2.144182829990396,32.588,0.0,0.067048,1.4472,32.588,0.0,0.0,0.16,6.82,371.86,10.91565,0.7427036675000003,100,3.483,0.0004409999999999,10,2200.0,44.69999999999999,0.1,1000.0,0,0
2020-04-20T17:31:14.467901Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,70,1,4,-1,gov_performance,23,0.01,23.0,149090.5,1.0,0.2144488207030371,0.2142690655973278,31.844,0.0,0.0819999999999999,1.554,31.844,0.0,0.0,0.16,7.04,408.1,10.73445,0.3472816674999999,100,3.307,0.000301,10,2200.0,44.96,0.0,1000.0,0,0
2020-04-20T17:32:24.135616Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,1.0,23.0,148956.28,1.0,22.94702751898484,22.930300181263167,33.598,0.0,0.011852,1.0762,33.598,0.0,0.0,0.22,8.0,347.8,13.164280000000003,0.3738425216000001,100,4.997,0.0004409999999999,10,2200.0,44.780000000000015,1.0,1000.0,0,0
2020-04-20T17:33:17.135177Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.9,23.0,199756.52,1.0,20.654839700197535,20.63978206692988,33.604,0.0,0.0120877999999999,1.0744,33.604,0.0,0.0,0.18,6.14,338.3,13.15085,0.3678466274999999,100,4.805,0.0002449999999999,10,2200.0,44.784,0.9,1000.0,0,0
2020-04-20T17:34:11.135170Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.8,23.0,199242.22,1.0,18.29281072466304,18.279388691790366,33.534,0.0,0.0157,1.0992,33.534,0.0,0.0,0.22,7.62,335.54,12.538340000000003,0.5589189644,100,4.665,0.000245,10,2200.0,44.78400000000001,0.8,1000.0,0,0
2020-04-20T17:35:04.135178Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.7,23.0,199766.76,1.0,15.975445244033375,15.963733253355166,33.49,0.0,0.0176039999999999,1.1128,33.49,0.0,0.0,0.18,6.9,341.42,12.23845,1.7500981475,100,4.474,0.0003439999999999,10,2200.0,44.786000000000016,0.7,1000.0,0,0
2020-04-20T17:35:57.135179Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.6,22.996,199700.2,1.0,13.729777352453524,13.719847883268413,33.496,0.0,0.014802,1.099,33.496,0.0,0.0,0.2,7.72,335.26,12.274310000000003,0.9713824738999998,100,4.327,0.0003409999999999,10,2200.0,44.78200000000001,0.6,1000.0,0,0
2020-04-20T17:36:50.135178Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.5,23.0,199853.8,1.0,11.42404991216734,11.41580338088191,33.462,0.0,0.01648,1.1107999999999998,33.462,0.0,0.0,0.18,8.38,337.46,11.450830000000002,0.9204653811,100,4.164,0.0001839999999999,10,2200.0,44.786,0.5,1000.0,0,0
2020-04-20T17:37:43.135178Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.3999999999999999,23.0,199751.4,1.0,9.083359955781226,9.076744119316569,33.382000000000005,0.0,0.020004,1.1347999999999998,33.382000000000005,0.0,0.0,0.18,7.36,341.62,11.78043,1.8957634250999995,100,3.97,0.00054,10,2200.0,44.69999999999999,0.4,1000.0,0,0
2020-04-20T17:38:36.135178Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.2999999999999999,22.998,197436.96,1.0,6.707398693877551,6.702521959183674,33.018,0.0,0.034312,1.242,33.018,0.0,0.0,0.22,8.62,354.38,11.418359999999998,1.6298729303999997,100,3.8209999999999993,0.0006889999999999,10,2200.0,44.70399999999999,0.3,1000.02,0,0
2020-04-20T17:39:29.135150Z,Intel(R) Core(TM) i7-8559U CPU @ 2.70GHz,50,0,UL,24.0,69,1,4,-1,gov_performance,23,0.1999999999999999,23.0,199792.36,1.0,4.572552070589916,4.569265374901329,33.546,0.0,0.01084,1.077,33.546,0.0,0.0,0.04,1.92,338.76,12.23729,1.4417851459,100,3.626,0.000404,10,2200.0,44.69999999999999,0.2,1000.0,0,0
